x,y
100.0000000000,0.0665825076
101.5521127635,0.0686712372
103.1283160672,0.0708256790
104.7289838236,0.0730479122
106.3544957486,0.0753400825
108.0052374516,0.0777044044
109.6816005273,0.0801431633
111.3839826483,0.0826587181
113.1127876594,0.0852535033
114.8684256738,0.0879300314
116.6513131698,0.0906908960
118.4618730903,0.0935387740
120.3005349423,0.0964764283
122.1677348997,0.0995067113
124.0639159059,0.1026325669
125.9895277795,0.1058570345
127.9450273208,0.1091832515
129.9308784200,0.1126144567
131.9475521677,0.1161539940
133.9955269659,0.1198053156
136.0752886424,0.1235719858
138.1873305654,0.1274576844
140.3321537605,0.1314662113
142.5102670303,0.1356014898
144.7221870741,0.1398675712
146.9684386112,0.1442686390
149.2495545052,0.1488090135
151.5660758901,0.1534931563
153.9185522990,0.1583256751
156.3075417946,0.1633113290
158.7336111010,0.1684550331
161.1973357388,0.1737618645
163.6993001612,0.1792370674
166.2400978927,0.1848860593
168.8203316700,0.1907144366
171.4406135852,0.1967279807
174.1015652304,0.2029326652
176.8038178457,0.2093346617
179.5480124688,0.2159403472
182.3348000868,0.2227563114
185.1648417912,0.2297893637
188.0388089341,0.2370465416
190.9573832878,0.2445351182
193.9212572066,0.2522626109
196.9311337907,0.2602367899
199.9877270535,0.2684656876
203.0917620905,0.2769576075
206.2439752514,0.2857211343
209.4451143151,0.2947651440
212.6959386669,0.3040988142
215.9972194783,0.3137316356
219.3497398905,0.3236734228
222.7542952000,0.3339343267
226.2116930469,0.3445248464
229.7227536071,0.3554558424
233.2883097864,0.3667385498
236.9092074183,0.3783845922
240.5863054644,0.3904059963
244.3204762186,0.4028152070
248.1126055138,0.4156251030
251.9635929317,0.4288490130
255.8743520169,0.4425007333
259.8458104929,0.4565945451
263.8789104829,0.4711452330
267.9746087326,0.4861681046
272.1338768375,0.5016790103
276.3577014736,0.5176943642
280.6470846310,0.5342311664
285.0030438518,0.5513070253
289.4266124717,0.5689401813
293.9188398647,0.5871495319
298.4807916924,0.6059546573
303.1135501568,0.6253758470
307.8182142565,0.6454341284
312.5959000482,0.6661512955
317.4477409109,0.6875499396
322.3748878149,0.7096534808
327.3785095949,0.7324862013
332.4597932271,0.7560732799
337.6199441111,0.7804408274
342.8601863557,0.8056159244
348.1817630689,0.8316266597
353.5859366535,0.8585021711
359.0739891061,0.8862726870
364.6472223213,0.9149695702
370.3069584005,0.9446253630
376.0545399658,0.9752738341
381.8913304782,1.0069500271
387.8187145611,1.0396903105
393.8380983288,1.0735324298
399.9509097204,1.1085155605
406.1585988377,1.1446803630
412.4626382901,1.1820690388
418.8645235435,1.2207253880
425.3657732750,1.2606948673
431.9679297334,1.3020246497
438.6725591049,1.3447636837
445.4812518845,1.3889627535
452.3956232538,1.4346745377
459.4173134636,1.4819536679
466.5479882234,1.5308567849
473.7893390963,1.5814425925
481.1430839003,1.6337719068
488.6109671160,1.6879077014
496.1947603003,1.7439151444
503.8962625065,1.8018616274
511.7173007115,1.8618167826
519.6597302486,1.9238524862
527.7254352484,1.9880428432
535.9163290849,2.0544641512
544.2343548300,2.1231948360
552.6814857145,2.1943153544
561.2597255955,2.2679080568
569.9711094326,2.3440569998
578.8177037701,2.4228476985
587.8016072275,2.5043668065
596.9249509971,2.5887017077
606.1898993498,2.6759400010
615.5986501484,2.7661688573
625.1534353690,2.8594742214
634.8565216305,2.9559398269
644.7102107324,3.0556459881
654.7168402005,3.1586681219
664.8787838417,3.2650749473
675.1984523073,3.3749262982
685.6782936642,3.4882704749
696.3207939764,3.6051410442
707.1284778943,3.7255529846
