x,y
0.0000000000,0.0000000000
0.0000000100,0.0100000000
0.0000000108,0.0108400206
0.0000000125,0.0125200618
0.0000000159,0.0158801443
0.0000000226,0.0226003092
0.0000000360,0.0360406390
0.0000000629,0.0629212986
0.0000001167,0.1166826179
0.0000002102,0.2102348978
0.0000003142,0.3142306336
0.0000004804,0.4804202248
0.0000007137,0.7136525801
0.0000010000,1.0000000000
0.0000010366,1.0000000000
0.0000011098,1.0000000000
0.0000012562,1.0000000000
0.0000015490,1.0000000000
0.0000021346,1.0000000000
0.0000033059,1.0000000000
0.0000056483,1.0000000000
0.0000103333,1.0000000000
0.0000153333,1.0000000000
0.0000203333,1.0000000000
0.0000253333,1.0000000000
0.0000303333,1.0000000000
0.0000353333,1.0000000000
0.0000403333,1.0000000000
0.0000453333,1.0000000000
0.0000503333,1.0000000000
0.0000553333,1.0000000000
0.0000603333,1.0000000000
0.0000653333,1.0000000000
0.0000703333,1.0000000000
0.0000753333,1.0000000000
0.0000803333,1.0000000000
0.0000853333,1.0000000000
0.0000903333,1.0000000000
0.0000953333,1.0000000000
0.0001003333,1.0000000000
0.0001053333,1.0000000000
0.0001103333,1.0000000000
0.0001153333,1.0000000000
0.0001203333,1.0000000000
0.0001253333,1.0000000000
0.0001303333,1.0000000000
0.0001353333,1.0000000000
0.0001403333,1.0000000000
0.0001453333,1.0000000000
0.0001503333,1.0000000000
0.0001553333,1.0000000000
0.0001603333,1.0000000000
0.0001653333,1.0000000000
0.0001703333,1.0000000000
0.0001753333,1.0000000000
0.0001803333,1.0000000000
0.0001853333,1.0000000000
0.0001903333,1.0000000000
0.0001953333,1.0000000000
0.0002003333,1.0000000000
0.0002053333,1.0000000000
0.0002103333,1.0000000000
0.0002153333,1.0000000000
0.0002203333,1.0000000000
0.0002253333,1.0000000000
0.0002303333,1.0000000000
0.0002353333,1.0000000000
0.0002403333,1.0000000000
0.0002453333,1.0000000000
0.0002503333,1.0000000000
0.0002553333,1.0000000000
0.0002603333,1.0000000000
0.0002653333,1.0000000000
0.0002703333,1.0000000000
0.0002753333,1.0000000000
0.0002803333,1.0000000000
0.0002853333,1.0000000000
0.0002903333,1.0000000000
0.0002953333,1.0000000000
0.0003003333,1.0000000000
0.0003053333,1.0000000000
0.0003103333,1.0000000000
0.0003153333,1.0000000000
0.0003203333,1.0000000000
0.0003253333,1.0000000000
0.0003303333,1.0000000000
0.0003353333,1.0000000000
0.0003403333,1.0000000000
0.0003453333,1.0000000000
0.0003503333,1.0000000000
0.0003553333,1.0000000000
0.0003603333,1.0000000000
0.0003653333,1.0000000000
0.0003703333,1.0000000000
0.0003753333,1.0000000000
0.0003803333,1.0000000000
0.0003853333,1.0000000000
0.0003903333,1.0000000000
0.0003953333,1.0000000000
0.0004003333,1.0000000000
0.0004053333,1.0000000000
0.0004103333,1.0000000000
0.0004153333,1.0000000000
0.0004203333,1.0000000000
0.0004253333,1.0000000000
0.0004303333,1.0000000000
0.0004353333,1.0000000000
0.0004403333,1.0000000000
0.0004453333,1.0000000000
0.0004503333,1.0000000000
0.0004553333,1.0000000000
0.0004603333,1.0000000000
0.0004653333,1.0000000000
0.0004703333,1.0000000000
0.0004753333,1.0000000000
0.0004803333,1.0000000000
0.0004853333,1.0000000000
0.0004903333,1.0000000000
0.0004953333,1.0000000000
0.0005003333,1.0000000000
0.0005053333,1.0000000000
0.0005103333,1.0000000000
0.0005153333,1.0000000000
0.0005203333,1.0000000000
0.0005253333,1.0000000000
0.0005303333,1.0000000000
0.0005353333,1.0000000000
0.0005403333,1.0000000000
0.0005453333,1.0000000000
0.0005503333,1.0000000000
0.0005553333,1.0000000000
0.0005603333,1.0000000000
0.0005653333,1.0000000000
0.0005703333,1.0000000000
0.0005753333,1.0000000000
0.0005803333,1.0000000000
0.0005853333,1.0000000000
0.0005903333,1.0000000000
0.0005953333,1.0000000000
0.0006003333,1.0000000000
0.0006053333,1.0000000000
0.0006103333,1.0000000000
0.0006153333,1.0000000000
0.0006203333,1.0000000000
0.0006253333,1.0000000000
0.0006303333,1.0000000000
0.0006353333,1.0000000000
0.0006403333,1.0000000000
0.0006453333,1.0000000000
0.0006503333,1.0000000000
0.0006553333,1.0000000000
0.0006603333,1.0000000000
0.0006653333,1.0000000000
0.0006703333,1.0000000000
0.0006753333,1.0000000000
0.0006803333,1.0000000000
0.0006853333,1.0000000000
0.0006903333,1.0000000000
0.0006953333,1.0000000000
0.0007003333,1.0000000000
0.0007053333,1.0000000000
0.0007103333,1.0000000000
0.0007153333,1.0000000000
0.0007203333,1.0000000000
0.0007253333,1.0000000000
0.0007303333,1.0000000000
0.0007353333,1.0000000000
0.0007403333,1.0000000000
0.0007453333,1.0000000000
0.0007503333,1.0000000000
0.0007553333,1.0000000000
0.0007603333,1.0000000000
0.0007653333,1.0000000000
0.0007703333,1.0000000000
0.0007753333,1.0000000000
0.0007803333,1.0000000000
0.0007853333,1.0000000000
0.0007903333,1.0000000000
0.0007953333,1.0000000000
0.0008003333,1.0000000000
0.0008053333,1.0000000000
0.0008103333,1.0000000000
0.0008153333,1.0000000000
0.0008203333,1.0000000000
0.0008253333,1.0000000000
0.0008303333,1.0000000000
0.0008353333,1.0000000000
0.0008403333,1.0000000000
0.0008453333,1.0000000000
0.0008503333,1.0000000000
0.0008553333,1.0000000000
0.0008603333,1.0000000000
0.0008653333,1.0000000000
0.0008703333,1.0000000000
0.0008753333,1.0000000000
0.0008803333,1.0000000000
0.0008853333,1.0000000000
0.0008903333,1.0000000000
0.0008953333,1.0000000000
0.0009003333,1.0000000000
0.0009053333,1.0000000000
0.0009103333,1.0000000000
0.0009153333,1.0000000000
0.0009203333,1.0000000000
0.0009253333,1.0000000000
0.0009303333,1.0000000000
0.0009353333,1.0000000000
0.0009403333,1.0000000000
0.0009453333,1.0000000000
0.0009503333,1.0000000000
0.0009553333,1.0000000000
0.0009603333,1.0000000000
0.0009653333,1.0000000000
0.0009703333,1.0000000000
0.0009753333,1.0000000000
0.0009803333,1.0000000000
0.0009853333,1.0000000000
0.0009903333,1.0000000000
0.0009953333,1.0000000000
0.0010003333,1.0000000000
0.0010053333,1.0000000000
0.0010103333,1.0000000000
0.0010153333,1.0000000000
0.0010203333,1.0000000000
0.0010253333,1.0000000000
0.0010303333,1.0000000000
0.0010353333,1.0000000000
0.0010403333,1.0000000000
0.0010453333,1.0000000000
0.0010503333,1.0000000000
0.0010553333,1.0000000000
0.0010603333,1.0000000000
0.0010653333,1.0000000000
0.0010703333,1.0000000000
0.0010753333,1.0000000000
0.0010803333,1.0000000000
0.0010853333,1.0000000000
0.0010903333,1.0000000000
0.0010953333,1.0000000000
0.0011003333,1.0000000000
0.0011053333,1.0000000000
0.0011103333,1.0000000000
0.0011153333,1.0000000000
0.0011203333,1.0000000000
0.0011253333,1.0000000000
0.0011303333,1.0000000000
0.0011353333,1.0000000000
0.0011403333,1.0000000000
0.0011453333,1.0000000000
0.0011503333,1.0000000000
0.0011553333,1.0000000000
0.0011603333,1.0000000000
0.0011653333,1.0000000000
0.0011703333,1.0000000000
0.0011753333,1.0000000000
0.0011803333,1.0000000000
0.0011853333,1.0000000000
0.0011903333,1.0000000000
0.0011953333,1.0000000000
0.0012003333,1.0000000000
0.0012053333,1.0000000000
0.0012103333,1.0000000000
0.0012153333,1.0000000000
0.0012203333,1.0000000000
0.0012253333,1.0000000000
0.0012303333,1.0000000000
0.0012353333,1.0000000000
0.0012403333,1.0000000000
0.0012453333,1.0000000000
0.0012503333,1.0000000000
0.0012553333,1.0000000000
0.0012603333,1.0000000000
0.0012653333,1.0000000000
0.0012703333,1.0000000000
0.0012753333,1.0000000000
0.0012803333,1.0000000000
0.0012853333,1.0000000000
0.0012903333,1.0000000000
0.0012953333,1.0000000000
0.0013003333,1.0000000000
0.0013053333,1.0000000000
0.0013103333,1.0000000000
0.0013153333,1.0000000000
0.0013203333,1.0000000000
0.0013253333,1.0000000000
0.0013303333,1.0000000000
0.0013353333,1.0000000000
0.0013403333,1.0000000000
0.0013453333,1.0000000000
0.0013503333,1.0000000000
0.0013553333,1.0000000000
0.0013603333,1.0000000000
0.0013653333,1.0000000000
0.0013703333,1.0000000000
0.0013753333,1.0000000000
0.0013803333,1.0000000000
0.0013853333,1.0000000000
0.0013903333,1.0000000000
0.0013953333,1.0000000000
0.0014003333,1.0000000000
0.0014053333,1.0000000000
0.0014103333,1.0000000000
0.0014153333,1.0000000000
0.0014203333,1.0000000000
0.0014253333,1.0000000000
0.0014303333,1.0000000000
0.0014353333,1.0000000000
0.0014403333,1.0000000000
0.0014453333,1.0000000000
0.0014503333,1.0000000000
0.0014553333,1.0000000000
0.0014603333,1.0000000000
0.0014653333,1.0000000000
0.0014703333,1.0000000000
0.0014753333,1.0000000000
0.0014803333,1.0000000000
0.0014853333,1.0000000000
0.0014903333,1.0000000000
0.0014953333,1.0000000000
0.0015003333,1.0000000000
0.0015053333,1.0000000000
0.0015103333,1.0000000000
0.0015153333,1.0000000000
0.0015203333,1.0000000000
0.0015253333,1.0000000000
0.0015303333,1.0000000000
0.0015353333,1.0000000000
0.0015403333,1.0000000000
0.0015453333,1.0000000000
0.0015503333,1.0000000000
0.0015553333,1.0000000000
0.0015603333,1.0000000000
0.0015653333,1.0000000000
0.0015703333,1.0000000000
0.0015753333,1.0000000000
0.0015803333,1.0000000000
0.0015853333,1.0000000000
0.0015903333,1.0000000000
0.0015953333,1.0000000000
0.0016003333,1.0000000000
0.0016053333,1.0000000000
0.0016103333,1.0000000000
0.0016153333,1.0000000000
0.0016203333,1.0000000000
0.0016253333,1.0000000000
0.0016303333,1.0000000000
0.0016353333,1.0000000000
0.0016403333,1.0000000000
0.0016453333,1.0000000000
0.0016503333,1.0000000000
0.0016553333,1.0000000000
0.0016603333,1.0000000000
0.0016653333,1.0000000000
0.0016703333,1.0000000000
0.0016753333,1.0000000000
0.0016803333,1.0000000000
0.0016853333,1.0000000000
0.0016903333,1.0000000000
0.0016953333,1.0000000000
0.0017003333,1.0000000000
